Title,Product URL,Image URL,Rating,Number of Reviews,Price
"Quaker Oats 1kg, Rolled Oats Natural Wholegrain, Nutritious Breakfast Cereals, Dalia Porridge, Easy to Cook",https://www.amazon.in/Quaker-Oats-Pouch-1kg/dp/B00QPS8BAW/ref=zg_bs_g_grocery_d_sccl_18/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71d0wtpbxJL._AC_UL300_SR300,200_.jpg",,,₹168.00
"Fortune Chakki Fresh Atta, 5 kg, 100% Atta 0% Maida",https://www.amazon.in/Fortune-Chakki-Fresh-Atta-5kg/dp/B07CBKR1L7/ref=zg_bs_g_grocery_d_sccl_19/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61fV8xIUXlL._AC_UL300_SR300,200_.jpg",,,
"Tata Sampann Pure California Almonds Whole, 500g, Real Nuts, High in Fiber, Badam Giri, Rich in Protein, Magnesium, Phosphorus and Dietary Fibre, Nuts & Dry Fruits",https://www.amazon.in/Tata-Sampann-California-Almonds-Whole/dp/B09GNV7YZM/ref=zg_bs_g_grocery_d_sccl_20/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61JysAVWHKL._AC_UL300_SR300,200_.jpg",,,₹492.00
"Tata Sampann 100% Chana Dal Fine Besan, Gram Flour, 1 Kg",https://www.amazon.in/Tata-Sampann-Besan-1kg/dp/B077X87TTS/ref=zg_bs_g_grocery_d_sccl_21/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61hKeyii6yL._AC_UL300_SR300,200_.jpg",,,₹125.00
Tata Tea Gold Premium Assam Teas With Gently Rolled Aromatic Long Loose Leaves Rich & Aromatic Chai Black Tea 1 Kg,https://www.amazon.in/Tata-Tea-Gold-1kg/dp/B00GLDJ9WA/ref=zg_bs_g_grocery_d_sccl_22/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/5109sLDpkvL._AC_UL300_SR300,200_.jpg",,,₹459.00
"Tata Himalayan Rock Pink Salt, 1kg Pouch, Premium Sendha Namak, With Natural Trace Minerals, Low Sodium, Crystal Salt",https://www.amazon.in/Himalayan-Premium-Sendha-Natural-Minerals/dp/B086B25X6L/ref=zg_bs_g_grocery_d_sccl_23/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61T0qHpR6FL._AC_UL300_SR300,200_.jpg",,,₹114.00
,https://www.amazon.in/Britannia-Little-Heart-75g/dp/B077JSZ95H/ref=zg_bs_g_grocery_d_sccl_24/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71TDAHdszaL._AC_UL300_SR300,200_.jpg",,,
Kellogg's Muesli Fruit Nut & Seeds 750G | 12-In-1 Power Breakfast | India'S No. 1 Muesli | Multigrain Breakfast Cereal,https://www.amazon.in/Kelloggs-Muesli-21-Fruit-Pouch/dp/B083JP2NZX/ref=zg_bs_g_grocery_d_sccl_25/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71BsckBgy3L._AC_UL300_SR300,200_.jpg",,,₹369.00
"Parle Hide and Seek Chocolate Chip Cookies, 200g",https://www.amazon.in/Parle-Hide-Seek-Chocolate-Cookies/dp/B00TX97G24/ref=zg_bs_g_grocery_d_sccl_26/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71cw2JLKmvL._AC_UL300_SR300,200_.jpg",,,
"Fortune Rice Bran Health Oil, Cooking Oil for Healthier Heart, 1L Pouch",https://www.amazon.in/Fortune-Rice-Bran-Health-1L/dp/B00NYZU698/ref=zg_bs_g_grocery_d_sccl_27/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/710KPszJwvL._AC_UL300_SR300,200_.jpg",,,₹175.00
Saffola Oats | Rolled Oats | Delicious Creamy Oats | 100% Natural | High Protein & Fibre | Healthy Cereal | 1Kg with 300g Free,https://www.amazon.in/Saffola-Oats-Free-400/dp/B07Q968G9Q/ref=zg_bs_g_grocery_d_sccl_28/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71ER8evNUML._AC_UL300_SR300,200_.jpg",,,₹179.00
Amazon Brand - Vedaka Raw Peanuts | Pink | 1kg | Premium Moongfali,https://www.amazon.in/Amazon-Brand-Vedaka-Peanuts-Pink/dp/B07KXGFGSS/ref=zg_bs_g_grocery_d_sccl_29/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/814n4ILM3NL._AC_UL300_SR300,200_.jpg",,,₹215.00
BLUE TEA - Chamomile Tea - 30 g - 30+ Cups || Diwali Gifts || SLEEP & RELAXATION || Herbal Tea - Caffeine Free - Flower Based - Vegan - Non-Bitter - Non-GMO - 100% Natural | Reusable Pet Jar,https://www.amazon.in/BLUE-TEA-Chamomile-Flower-Petals/dp/B082418FHJ/ref=zg_bs_g_grocery_d_sccl_30/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61LhYXGsRwL._AC_UL300_SR300,200_.jpg",,,₹199.00
"Saffola Honey Active, Made with Sundarban Forest Honey, 100% Pure Honey, No sugar adulteration, 1Kg",https://www.amazon.in/Saffola-Sundarban-adulteration-Natural-Immunity/dp/B08B44K4YS/ref=zg_bs_g_grocery_d_sccl_1/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71IApEXCANL._AC_UL600_SR600,400_.jpg",,,₹237.00
"Sunfeast Farmlite 5 Grain Digestive Biscuit, High Fibre Biscuit, Goodness of 5 Grains, 800 g Pack",https://www.amazon.in/Sunfeast-Farmlite-Digestive-Fibre-Biscuit/dp/B07L58DYTG/ref=zg_bs_g_grocery_d_sccl_2/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/9168NMg+3sL._AC_UL600_SR600,400_.jpg",,,₹239.00
"Del Monte Tomato Ketchup - Classic Blend, 900 grams",https://www.amazon.in/Delmonte-Tomato-Ketchup-Original-Blend/dp/B07F26ZS1K/ref=zg_bs_g_grocery_d_sccl_3/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51Kghh1CZeL._AC_UL600_SR600,400_.jpg",,,₹79.00
,https://www.amazon.in/Amazon-Brand-Vedaka-Roasted-Sooji/dp/B07HTT6B1R/ref=zg_bs_g_grocery_d_sccl_4/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81iej1TS6RL._AC_UL600_SR600,400_.jpg",,,
Tata Tea Gold | Premium Assam teas with Gently Rolled Aromatic Long Leaves | Rich & Aromatic Chai | Black Tea | 500grams,https://www.amazon.in/Premium-Gently-Rolled-Aromatic-Leaves/dp/B00XW5HH6U/ref=zg_bs_g_grocery_d_sccl_5/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51Oyr9hIsOL._AC_UL600_SR600,400_.jpg",,,₹270.00
PANDHAL CAKE SHOP Mattanchere Spice Matured Plum Cake From Pandhal Cake Shop 850 Gms,https://www.amazon.in/PANDHAL-CAKE-SHOP-Delicious-Matured/dp/B09PBXKTS4/ref=zg_bs_g_grocery_d_sccl_6/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Kg+V+SI0L._AC_UL600_SR600,400_.jpg",,,"₹1,425.00"
"Max Care Cold Pressed Virgin Coconut Oil, 500ml",https://www.amazon.in/Max-Care-Pressed-Virgin-Coconut/dp/B00ZX1PO5M/ref=zg_bs_g_grocery_d_sccl_7/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61oagbcgAtS._AC_UL300_SR300,200_.jpg",,,₹375.00
,https://www.amazon.in/Vedaka-Rai-Mustard-Seeds-200g/dp/B07H2FR1GG/ref=zg_bs_g_grocery_d_sccl_8/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/814hu6RYKUL._AC_UL300_SR300,200_.jpg",,,
"Parle Monaco Classic Biscuit, 52.2g+5.8g=58g/52.2g+17.4g=69.6g (Item Weight May Vary)",https://www.amazon.in/Parle-Monaco-Biscuit-Classic-75-4g/dp/B079H9R86C/ref=zg_bs_g_grocery_d_sccl_9/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71ITQKMgEJL._AC_UL300_SR300,200_.jpg",,,
Amazon Brand - Vedaka Popular Unpolished Kabuli Chana | 1 Kg | Naturally Rich In Protein | Naturally Cholesterol-Free,https://www.amazon.in/Amazon-Brand-Vedaka-Popular-Kabuli/dp/B07BL69BFY/ref=zg_bs_g_grocery_d_sccl_10/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/912YRkiSMjL._AC_UL300_SR300,200_.jpg",,,₹269.00
,https://www.amazon.in/Amazon-Brand-Vedaka-Fenugreek-Methi/dp/B07BXG71VG/ref=zg_bs_g_grocery_d_sccl_11/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71yIjR8DLKL._AC_UL300_SR300,200_.jpg",,,
,https://www.amazon.in/Amazon-Brand-Vedaka-Maida-1kg/dp/B07HTQPGMT/ref=zg_bs_g_grocery_d_sccl_12/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61RMv9KaeLL._AC_UL300_SR300,200_.jpg",,,
"Aashirvaad Shudh Chakki Atta, 10kg Pack, 100% Whole Wheat Flour, 0% Maida",https://www.amazon.in/Aashirvaad-Shudh-Chakki-Atta-10/dp/B00RO0BWOM/ref=zg_bs_g_grocery_d_sccl_13/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/91Lj2AJXfOL._AC_UL300_SR300,200_.jpg",,,
NESCAFE Classic Instant Coffee Powder | Great start to your morning | 100% Pure Coffee | 90g Jar,https://www.amazon.in/Nescaf%C3%A9-Classic-Coffee-100g-Glass/dp/B00VK0FTP0/ref=zg_bs_g_grocery_d_sccl_14/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71OexQTz4-L._AC_UL300_SR300,200_.jpg",,,₹395.00
Britannia The Original Bourbon - Creme Biscuit with Chocolate | Buy 4 Get 1 Free | 500gm | Chocolatey Indulgence in every layer,https://www.amazon.in/Britannia-Bourbon-Combi-600g/dp/B01LZVGHB1/ref=zg_bs_g_grocery_d_sccl_15/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81c0jxRWx3L._AC_UL300_SR300,200_.jpg",,,
"Dabur Honey Squeezy Pack 800g (400gx2, Pack of 2) | 100% Pure | World's No.1 Honey Brand with No Sugar Adulteration",https://www.amazon.in/Dabur-100-Pure-Honey-Squeezy/dp/B073YSQ927/ref=zg_bs_g_grocery_d_sccl_16/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81-J0Qwn50L._AC_UL300_SR300,200_.jpg",,,₹319.00
,https://www.amazon.in/Emami-Healthy-Tasty-Kachchi-Mustard/dp/B0CNW5NWHR/ref=zg_bs_g_grocery_d_sccl_17/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61LEgLKxiGL._AC_UL300_SR300,200_.jpg",,,
Amazon Brand - Vedaka Premium Raw Pumpkin Seeds | 200 Gram | Rich Source Of Fibre,https://www.amazon.in/Vedaka-Premium-Pumpkin-Seeds-200g/dp/B07GQW1HJC/ref=zg_bs_g_grocery_d_sccl_18/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/91oHM64tEkL._AC_UL300_SR300,200_.jpg",,,₹189.00
Aashirvaad Svasti Pure Cow Ghee - Desi Ghee with Rich Aroma - 1L,https://www.amazon.in/Aashirvaad-Svasti-Ghee-1L/dp/B07D3CXH7H/ref=zg_bs_g_grocery_d_sccl_19/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71n0Vd4ZBoL._AC_UL300_SR300,200_.jpg",,,₹676.00
"Tata Sampann Turmeric Powder With Natural Oils, 200g, Haldi Powder",https://www.amazon.in/Tata-Sampann-Turmeric-Powder-Masala/dp/B079H8D8M6/ref=zg_bs_g_grocery_d_sccl_20/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/614yEbeREJL._AC_UL300_SR300,200_.jpg",,,₹85.00
Vedaka Black Pepper Whole (Kali Mirch) |100g |No added colours | No added preservatives | Seeds |,https://www.amazon.in/Amazon-Brand-Vedaka-Black-Peppercorn/dp/B07BXNYW9L/ref=zg_bs_g_grocery_d_sccl_21/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81mi0O6oZoL._AC_UL300_SR300,200_.jpg",,,₹145.00
"DOCTORS CHOICE Oats, High Protein Oats, 24g Pure Protein Breakfast Cereals, Jaggery Sweetened, Rich in Fiber, No Additives and 0g Sugar. (750g, Dark Choco Berry)",https://www.amazon.in/DOCTORS-CHOICE-Breakfast-Sweetened-Additives/dp/B0CZ44ZMK1/ref=zg_bs_g_grocery_d_sccl_22/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/81FatzikbHL._AC_UL300_SR300,200_.jpg",,,₹589.00
"Amazon Brand - Vedaka Whole Cashews | 200 Gram | Grade W320 Kaju | Gluten-Free & Plant Based Protein | Firm Texture, Rich Taste | Regular-Sized, Non-Split | Healthy Snack",https://www.amazon.in/Amazon-Brand-Vedaka-Popular-Cashews/dp/B07GQZSS48/ref=zg_bs_g_grocery_d_sccl_23/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/91o2ZLuokXL._AC_UL300_SR300,200_.jpg",,,₹308.00
,https://www.amazon.in/Sprite-750ml/dp/B07533TMV9/ref=zg_bs_g_grocery_d_sccl_24/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71doy6em4jL._AC_UL300_SR300,200_.jpg",,,
,https://www.amazon.in/Emami-Healthy-Tasty-Refined-Soyabean/dp/B079H8WTZB/ref=zg_bs_g_grocery_d_sccl_25/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61gy0TiWJQL._AC_UL300_SR300,200_.jpg",,,
"Cadbury Bournville Rich Cocoa 70% Dark Chocolate Bar, 3 x 80 grams",https://www.amazon.in/Cadbury-Bournville-Rich-Cocoa-Chocolate/dp/B089BDF5DX/ref=zg_bs_g_grocery_d_sccl_26/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/71QBKHew-oL._AC_UL300_SR300,200_.jpg",,,₹300.00
"Thums Up Soft Drink Pet Bottle, 750 Ml, Cola",https://www.amazon.in/Thums-Up-750-ml/dp/B07BFNG2XM/ref=zg_bs_g_grocery_d_sccl_27/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61Ks4rgOAeL._AC_UL300_SR300,200_.jpg",,,₹37.00
"Haldiram's Nagpur Aloo Bhujia, 350g+50g Extra",https://www.amazon.in/Haldirams-Nagpur-Aloo-Bhujia-350g/dp/B00SGXBI8G/ref=zg_bs_g_grocery_d_sccl_28/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/51CazxvAl9L._AC_UL300_SR300,200_.jpg",,,₹89.00
"Kissan Fresh Tomato Ketchup Pouch, 1.1 Kg",https://www.amazon.in/Kissan-Fresh-Tomato-Ketchup-Pouch/dp/B09C3STJ24/ref=zg_bs_g_grocery_d_sccl_29/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61RSs979LDL._AC_UL300_SR300,200_.jpg",,,₹118.00
,https://www.amazon.in/Knorr-Tomato-Chatpata-Instant-Soup/dp/B01HEGRLY0/ref=zg_bs_g_grocery_d_sccl_30/257-1342139-2055701?psc=1,"https://images-eu.ssl-images-amazon.com/images/I/61kYAIcb8mL._AC_UL300_SR300,200_.jpg",,,
